Voltage_V,Current_A,Battery_Temperature_°C,Charge_Discharge_Cycles,Ambient_Temperature_°C,Humidity_%,Avg_Cycles_Per_Hour,Energy_Consumption_Wh,Temp_Fluctuation_°C,SOH_%
3.058,-6.184,43.161,400,31.519,74.120,4.915,14.341,11.642,91.525
3.432,-3.558,1.200,869,14.572,86.781,12.615,7.245,13.372,84.119
4.148,-13.375,58.404,58,-9.732,87.502,1.224,63.334,68.136,97.627
3.600,-11.837,13.296,141,3.183,40.340,2.672,51.240,10.113,99.705
3.519,7.736,39.834,465,10.385,48.014,25.016,39.928,29.449,89.471
3.549,16.682,26.085,148,5.710,67.592,11.866,42.104,20.375,97.703
3.251,-4.216,3.580,446,8.122,90.862,6.196,11.268,4.542,89.575
3.442,-12.806,28.331,173,35.834,83.236,2.035,74.822,7.503,92.736
3.444,-8.596,31.006,310,8.047,66.717,4.277,40.404,22.959,94.004
3.063,-1.798,51.281,61,10.941,98.699,0.668,2.996,40.340,94.644
3.921,-8.374,43.941,166,28.057,55.119,1.863,58.203,15.884,100.000
3.500,-10.657,4.758,681,29.692,87.396,8.726,53.887,24.934,85.355
3.987,9.439,12.550,815,-5.796,85.474,9.064,29.352,18.346,83.272
4.020,-19.686,18.713,102,25.204,92.643,5.810,69.491,6.491,96.805
3.254,1.569,6.984,27,14.129,99.014,0.368,6.792,7.145,99.638
3.789,11.751,27.414,595,-3.307,59.656,7.869,59.716,30.721,88.208
3.567,-9.351,59.059,507,3.236,35.650,31.212,56.963,55.823,87.305
4.056,4.132,30.877,133,-7.748,56.872,1.461,17.394,38.625,91.836
3.259,6.756,44.513,58,8.012,88.311,31.020,29.151,36.501,96.048
3.813,6.201,40.976,89,2.770,86.889,2.022,32.483,38.206,96.677
3.729,-2.166,50.995,69,9.105,46.878,22.070,10.807,41.890,98.616
3.354,-6.137,12.943,934,19.017,23.785,17.685,12.543,6.074,81.495
3.164,13.437,45.230,184,26.617,60.787,4.402,47.484,18.613,97.137
3.782,10.338,52.881,437,20.268,57.928,6.972,39.424,32.613,87.248
3.886,-7.150,10.291,571,23.919,26.861,7.427,55.269,13.628,86.415
3.379,-15.879,20.808,473,33.282,83.591,6.136,64.307,12.474,89.128
3.774,-17.128,58.206,656,33.691,42.687,9.048,74.521,24.515,88.974
3.474,-16.229,46.847,167,33.036,71.660,15.064,69.095,13.811,100.000
3.856,3.315,16.955,577,-2.342,28.119,13.632,24.018,19.297,85.473
3.239,-17.934,33.837,882,2.553,88.856,10.785,82.322,31.284,83.793
4.068,-6.523,24.260,123,15.116,79.142,1.870,28.757,9.144,97.327
3.345,10.128,29.398,212,7.937,51.074,3.098,63.314,21.461,96.262
3.441,-8.226,21.310,181,-3.417,70.359,7.713,53.633,24.727,93.250
3.070,10.532,16.760,70,4.388,34.996,2.110,28.986,12.372,100.000
3.134,9.819,40.486,555,38.771,98.834,5.804,33.545,1.715,83.885
3.619,-10.167,46.713,851,7.346,83.689,10.030,71.738,39.367,79.525
3.321,9.153,52.437,194,10.946,83.115,11.196,39.868,41.491,94.857
4.003,9.911,9.320,568,-9.680,32.270,10.341,45.530,19.000,87.133
3.018,-4.102,49.371,291,25.971,21.419,5.872,9.819,23.400,93.689
3.455,-11.583,15.288,56,10.678,66.830,1.247,43.087,4.610,97.142
3.405,0.851,25.640,888,-4.843,31.530,18.659,4.192,30.483,81.249
3.023,16.856,54.087,682,38.428,82.435,10.550,28.436,15.659,85.308
3.149,5.585,27.270,299,28.872,53.286,3.091,10.991,1.602,93.246
3.496,-13.083,11.824,317,26.308,47.088,3.616,23.238,14.484,93.723
3.591,7.310,9.592,370,37.894,25.892,4.222,21.745,28.302,94.188
3.485,-2.912,28.379,82,10.374,99.685,1.161,7.860,18.005,96.530
3.637,3.661,45.760,828,25.927,96.481,302.060,23.650,19.833,85.560
3.714,9.363,59.832,93,0.310,30.528,2.085,27.049,59.522,97.505
3.012,0.598,47.245,266,24.856,46.625,5.155,2.687,22.389,96.716
3.557,12.559,52.621,844,-9.296,51.263,9.999,30.267,61.917,81.757
4.156,8.886,44.870,375,-3.685,43.744,4.060,51.346,48.555,90.062
3.623,4.603,53.726,160,11.263,94.757,3.501,19.235,42.463,96.327
3.813,-13.968,4.578,613,-9.395,77.707,19.938,59.278,13.973,92.526
3.374,13.438,55.796,501,13.098,96.473,14.565,80.924,42.698,86.287
3.929,17.436,23.784,376,16.140,89.960,6.451,51.488,7.644,93.339
3.928,-14.521,55.297,111,21.080,80.363,3.933,79.445,34.217,97.185
3.626,-0.470,4.544,577,-4.981,75.757,6.329,2.953,9.525,89.208
4.171,-9.644,42.915,621,-0.949,89.293,14.630,63.187,43.864,84.423
3.151,10.181,44.141,631,20.664,74.732,6.373,63.359,23.477,87.536
3.020,8.865,59.815,278,22.909,35.098,23.476,13.471,36.906,94.365
3.924,-14.365,46.131,753,-8.705,71.850,38.418,102.959,54.836,80.997
3.969,15.081,22.954,432,17.018,61.200,8.364,85.007,5.936,90.968
3.144,-12.761,33.435,659,29.249,98.552,7.578,20.210,4.186,85.899
3.319,11.890,21.993,241,-6.545,60.797,6.687,47.286,28.538,94.016
3.021,-1.721,11.761,221,10.659,23.076,2.634,8.585,1.102,95.328
3.352,-6.869,14.910,782,6.326,41.135,18.136,17.817,8.584,86.297
3.928,-13.670,13.321,961,35.683,93.391,11.247,81.495,22.362,81.156
3.622,-13.295,32.929,285,-0.710,96.989,10.012,34.166,33.639,91.713
3.418,6.476,54.370,984,5.918,78.280,20.621,37.744,48.452,80.582
3.446,2.017,54.764,3,34.922,24.549,0.105,9.402,19.842,99.257
3.002,-15.117,3.286,319,6.533,21.883,14.300,24.997,3.247,92.230
3.360,-15.492,4.794,320,16.567,58.368,7.495,33.122,11.773,90.907
3.776,-17.108,14.707,7,-8.348,99.974,0.205,116.008,23.055,100.000
4.169,9.751,15.304,51,39.245,89.544,0.646,22.338,23.941,97.574
4.016,8.475,5.693,141,31.247,94.649,1.880,32.259,25.554,98.778
3.028,-17.663,23.308,825,21.720,69.883,22.605,72.222,1.588,80.753
4.078,2.411,35.264,778,-6.962,88.730,7.840,8.064,42.226,88.037
3.940,-16.613,34.690,826,-6.257,45.576,8.480,54.743,40.947,88.127
3.936,16.150,32.606,279,17.249,22.189,3.037,105.778,15.357,94.650
3.550,16.285,20.320,87,4.253,93.460,1.473,54.140,16.067,100.000
3.478,7.929,42.387,159,21.139,37.474,3.802,15.385,21.248,95.412
3.363,17.048,49.589,984,19.910,78.279,30.760,90.682,29.679,78.266
3.079,12.458,20.776,813,31.933,72.717,326.746,74.091,11.157,85.550
3.274,13.142,5.132,27,4.069,32.653,0.425,75.207,1.063,99.335
3.296,2.788,17.780,527,18.893,35.662,9.451,12.156,1.113,86.477
3.581,-7.758,8.242,809,28.868,46.326,12.769,31.596,20.626,83.734
3.897,-11.288,28.042,870,14.539,80.554,14.995,83.041,13.503,79.461
3.569,-6.912,9.356,271,31.532,23.140,18.519,40.687,22.176,93.913
3.069,5.140,27.771,99,-3.436,52.565,1.417,21.390,31.207,99.733
4.149,-13.094,13.260,907,26.695,73.209,24.725,98.861,13.435,84.152
4.131,-9.654,44.324,203,37.149,33.718,3.895,55.935,7.175,95.770
3.942,-1.278,1.654,189,6.594,29.553,5.081,9.876,4.940,98.830
4.190,-10.678,33.285,545,8.317,51.217,171.492,79.971,24.968,87.447
3.653,3.546,10.169,293,-5.823,42.925,3.338,17.172,15.992,97.354
4.155,16.927,0.060,894,22.075,71.928,56.854,132.523,22.015,80.011
3.091,9.924,52.152,979,17.623,97.565,16.696,31.094,34.529,78.125
3.439,6.657,40.292,942,-7.983,20.358,10.652,35.517,48.275,79.658
3.270,3.309,5.937,974,27.611,92.190,42.511,8.190,21.674,78.925
3.235,-0.482,39.844,789,31.464,54.658,18.880,2.874,8.380,84.842
3.169,-12.537,36.699,847,35.356,73.121,22.060,34.647,1.343,85.024
3.747,15.788,28.401,343,17.287,88.082,34.883,113.793,11.114,92.318
3.938,-10.059,25.155,770,12.629,65.877,17.937,20.816,12.526,84.867
3.694,-16.348,53.224,768,33.807,27.785,15.845,91.958,19.417,80.883
3.176,10.001,14.709,52,9.935,31.248,14.313,23.031,4.774,98.890
3.973,-12.975,23.899,703,22.772,83.142,14.252,85.377,1.127,88.816
3.763,-5.124,19.747,683,20.768,38.328,66.380,23.868,1.021,88.849
3.466,-18.869,46.272,46,8.608,65.523,0.515,121.937,37.664,95.818
3.809,-14.517,54.988,421,-5.656,54.246,6.441,86.958,60.644,89.719
3.312,-13.072,50.987,702,-8.929,44.291,106.585,71.540,59.916,91.905
3.414,-17.824,47.862,882,11.412,82.957,10.642,41.423,36.450,82.510
4.101,6.266,59.207,464,14.060,78.497,12.609,16.570,45.147,93.076
3.349,13.480,41.829,552,31.134,71.689,23.654,80.169,10.695,91.328
3.564,-5.067,45.063,916,10.721,49.814,35.044,15.145,34.342,78.922
4.068,14.983,58.968,428,4.058,38.118,7.113,109.737,54.910,91.749
3.849,-11.466,0.419,396,13.105,61.272,43.642,31.502,12.686,92.293
3.075,-6.984,38.043,193,1.900,85.368,28.317,20.674,36.143,99.140
3.177,-13.971,44.338,65,-5.432,66.053,1.030,84.027,49.770,100.000
3.009,4.822,55.070,554,-4.348,97.611,5.641,25.530,59.418,86.578
3.757,-3.205,53.031,701,5.958,21.235,14.347,7.000,47.073,92.298
3.537,4.531,50.518,600,-9.366,99.868,14.315,18.785,59.884,87.739
3.161,10.467,56.747,475,1.010,75.313,5.012,61.699,55.737,90.889
4.150,1.828,32.243,687,29.376,86.614,27.637,3.961,2.867,80.613
3.636,5.105,0.415,880,1.731,46.796,35.464,12.269,1.316,84.351
3.290,17.410,0.663,25,-4.464,60.667,0.276,84.074,5.127,94.765
3.601,-8.037,32.678,98,37.454,83.759,1.507,19.028,4.776,97.330
3.816,-5.633,26.116,475,21.124,80.852,75.104,25.220,4.992,89.007
3.091,8.708,27.075,572,-6.999,46.723,8.446,33.961,34.074,89.052
3.330,4.452,24.024,892,-6.888,45.953,10.854,26.543,30.912,82.146
3.968,-12.859,55.064,761,20.606,73.025,27.061,98.788,34.458,84.909
3.552,-4.954,21.550,886,17.006,94.693,22.773,22.319,4.544,84.445
3.656,-1.286,51.374,829,-6.581,55.103,40.301,5.950,57.955,80.869
3.519,-3.224,54.172,736,1.216,48.235,11.554,18.041,52.956,84.239
3.053,-12.869,29.970,81,36.452,91.575,1.213,30.990,6.482,96.234
3.199,16.977,26.816,397,18.601,74.644,50.995,103.801,8.215,89.431
3.535,10.493,45.661,693,12.016,51.062,10.177,18.613,33.645,89.456
3.251,-0.746,42.478,936,2.508,24.582,14.142,1.219,39.970,78.311
3.060,7.202,19.712,699,-3.315,77.719,156.086,31.702,23.027,84.020
4.012,15.891,6.153,392,10.132,48.231,7.002,64.534,3.979,96.164
4.177,-14.553,15.891,43,36.118,25.645,0.696,66.695,20.227,98.394
3.952,-9.985,7.862,823,-7.564,68.983,18.882,32.837,15.426,83.168
4.025,1.708,17.684,477,39.549,45.841,5.286,7.643,21.865,91.046
3.290,11.960,15.709,770,0.391,47.077,22.979,68.544,15.318,81.690
4.153,-18.550,38.263,609,10.438,58.334,79.601,119.322,27.825,84.997
3.236,19.361,57.270,864,-7.747,77.398,12.797,40.221,65.017,80.713
4.142,-1.804,41.145,90,19.239,42.106,1.477,4.371,21.906,99.851
4.194,-5.631,55.599,826,14.178,26.476,8.350,29.740,41.421,84.118
3.854,-8.291,47.048,328,23.335,53.954,13.724,50.974,23.713,91.454
4.177,-13.026,43.673,652,17.134,24.394,16.238,81.437,26.539,85.849
3.683,11.663,24.844,413,9.909,75.781,8.852,77.154,14.935,92.665
3.311,18.217,19.488,820,26.888,96.739,9.503,42.215,7.400,78.424
3.524,-3.454,50.777,763,-8.749,72.701,18.148,17.146,59.526,84.751
3.712,18.097,54.324,719,17.051,42.031,9.284,110.775,37.273,86.039
3.088,12.952,27.113,690,-4.306,34.536,41.724,76.262,31.419,83.711
3.747,-0.758,0.544,809,11.800,38.623,19.462,1.850,11.256,85.106
4.177,6.961,47.552,921,29.556,37.729,56.355,24.990,17.996,81.010
3.228,-2.601,17.104,698,-2.877,45.106,7.346,8.664,19.981,89.447
3.951,2.349,0.593,836,36.791,27.788,44.951,12.168,36.198,82.167
4.089,-17.678,48.299,109,34.425,91.658,2.565,80.448,13.874,98.117
4.132,7.851,31.045,218,10.745,90.810,23.841,58.123,20.300,92.099
4.152,-17.887,41.113,462,-9.701,69.219,5.010,143.022,50.814,89.784
3.626,12.683,54.881,859,29.487,24.954,13.687,27.829,25.394,83.763
4.173,12.998,32.470,514,34.045,84.320,5.338,84.047,1.575,87.924
3.909,-10.517,30.192,552,-1.263,24.943,106.463,27.602,31.455,90.759
3.194,-7.053,17.440,636,35.810,28.514,34.711,41.606,18.370,88.738
3.572,-0.748,18.312,256,35.705,46.024,6.628,1.905,17.393,94.975
3.862,3.867,47.793,192,13.565,54.518,3.071,29.679,34.228,94.991
3.297,-8.506,26.942,626,29.902,48.311,18.619,32.016,2.960,80.883
3.769,3.699,9.812,69,12.247,33.218,0.965,14.958,2.435,97.150
3.800,-8.089,5.672,458,18.202,28.970,26.401,42.401,12.530,92.773
3.195,-17.780,28.375,381,5.992,88.753,6.301,62.007,22.383,91.239
3.678,-19.899,27.897,817,-2.027,49.054,20.223,62.360,29.924,83.973
3.926,-15.954,39.207,493,27.327,37.488,9.607,90.428,11.880,88.368
3.599,11.690,28.264,847,-9.930,58.959,14.758,67.002,38.194,79.589
3.015,18.457,8.609,96,18.978,22.946,13.853,106.732,10.369,98.956
3.011,-2.921,30.468,727,33.234,68.022,7.861,9.795,2.766,82.650
3.428,0.507,54.407,826,1.064,39.879,10.479,2.709,53.343,82.398
4.111,-14.126,9.566,223,6.645,67.856,4.977,101.650,2.921,95.665
3.274,2.041,41.385,841,19.374,69.130,15.236,11.674,22.011,81.351
3.761,-14.214,35.632,830,2.344,84.738,196.635,29.477,33.288,86.037
3.266,4.449,44.915,280,32.374,38.392,5.567,15.018,12.541,97.820
3.386,17.330,9.036,905,8.330,57.077,20.947,30.521,0.706,80.038
4.018,-12.172,56.496,332,19.081,96.951,8.720,65.468,37.415,90.927
3.875,10.583,37.258,891,1.306,78.170,10.903,73.719,35.952,80.562
3.114,-19.060,50.824,640,-7.931,98.028,33.666,102.228,58.755,88.487
3.514,-4.980,14.796,610,-1.315,94.189,33.054,30.045,16.111,88.474
3.035,-15.570,44.365,781,-7.690,68.860,14.835,48.566,52.055,85.196
3.577,-5.901,46.862,404,13.430,41.114,5.853,12.021,33.432,94.022
3.795,-13.059,23.846,495,19.332,80.554,153.650,37.597,4.514,87.862
3.142,-5.068,23.037,758,-7.766,75.850,13.772,23.982,30.803,85.495
3.347,-3.299,39.468,185,-5.476,67.111,6.051,7.738,44.944,95.969
3.477,-7.976,5.604,755,14.276,75.826,9.943,19.080,8.672,85.609
4.103,6.265,44.137,37,29.959,69.087,0.780,26.490,14.178,100.000
4.192,16.754,2.573,768,21.400,61.550,9.190,45.076,18.827,84.085
3.054,-3.976,11.435,851,-4.764,53.276,21.116,12.078,16.199,81.412
3.913,-12.306,39.849,759,34.377,23.577,9.158,94.118,5.472,81.849
3.446,-9.171,5.899,644,35.873,89.255,8.953,16.747,29.974,90.486
3.471,14.160,58.311,487,6.248,89.243,5.868,85.806,52.063,89.164
3.905,2.866,52.104,555,20.801,67.524,6.816,22.276,31.303,85.532
4.102,-1.800,37.578,991,14.616,41.431,20.163,8.525,22.962,82.528
4.141,-14.015,49.143,704,37.101,22.250,18.803,111.115,12.042,81.453
3.693,-2.011,53.255,505,15.437,20.114,6.580,6.622,37.818,86.235
3.429,-8.860,15.569,488,37.998,25.833,13.264,59.955,22.429,89.153
3.945,17.727,50.965,56,-0.033,48.791,5.685,125.343,50.998,96.650
3.301,15.363,11.688,511,7.277,35.072,5.940,92.655,4.411,89.824
3.677,-16.644,24.801,247,29.067,41.205,6.126,42.571,4.266,90.746
3.430,0.666,33.496,103,29.181,75.973,7.291,4.124,4.315,98.237
3.788,-10.998,42.833,556,26.609,96.732,8.554,79.685,16.224,90.610
3.288,-3.569,1.808,59,32.981,36.542,0.662,20.285,31.173,96.737
3.230,15.074,17.431,577,25.127,57.252,6.691,31.017,7.696,87.374
4.102,1.101,36.511,734,21.804,99.318,13.133,2.832,14.707,83.338
3.122,-6.631,21.442,558,12.946,94.534,57.413,21.456,8.496,89.159
3.607,-11.684,46.502,237,13.354,48.185,3.387,65.635,33.148,92.316
3.265,12.013,39.099,370,10.308,45.575,6.038,20.344,28.791,89.706
3.047,4.981,14.064,25,21.011,39.374,1.147,29.231,6.947,98.911
3.043,-1.277,8.756,392,10.333,32.432,4.348,5.006,1.577,92.721
3.210,-11.301,37.743,818,-2.625,56.804,85.385,37.639,40.368,83.375
4.040,-6.630,27.028,605,-4.674,47.290,15.950,35.942,31.702,86.571
3.339,18.394,10.137,109,36.224,79.587,10.522,96.652,26.087,98.572
4.141,0.804,19.582,391,-8.763,38.949,4.283,3.029,28.345,92.430
3.698,-3.972,18.183,772,-4.727,78.907,171.440,13.758,22.910,81.971
3.524,0.857,6.488,253,12.265,43.052,5.863,3.631,5.777,89.505
3.696,11.160,32.815,806,3.146,67.418,9.338,62.073,29.669,84.285
3.620,-6.396,45.819,835,10.292,71.074,32.256,36.109,35.527,82.148
3.911,-12.852,34.528,551,-4.128,73.743,48.349,49.565,38.656,86.167
3.339,3.397,49.577,803,-3.455,34.027,59.160,11.158,53.032,86.639
3.424,6.608,7.654,916,30.033,42.617,22.293,27.845,22.379,84.694
4.073,8.509,26.137,765,27.955,39.689,17.615,45.501,1.818,86.758
4.136,15.280,36.565,96,-4.787,66.093,1.332,93.162,41.352,97.701
4.071,-5.153,40.560,537,23.390,26.060,21.869,29.926,17.170,82.376
3.503,-16.986,41.747,103,20.466,61.461,1.461,62.999,21.281,99.558
3.936,18.334,43.738,614,25.668,26.997,6.146,68.218,18.070,85.100
3.572,-2.600,39.086,586,13.722,46.964,6.770,8.933,25.364,86.726
3.597,4.930,5.654,596,3.499,74.936,9.324,26.034,2.155,89.692
3.246,6.652,41.718,495,23.184,53.005,5.263,24.825,18.534,93.622
3.709,1.861,43.487,213,8.568,42.427,2.149,4.842,34.919,98.363
3.223,-11.790,59.609,112,0.948,69.269,1.949,19.337,58.661,97.413
3.398,10.206,41.602,311,10.431,79.222,11.072,18.884,31.171,94.747
4.026,12.150,41.210,568,28.163,40.367,6.202,88.111,13.047,85.576
3.248,2.119,30.889,954,13.790,43.952,11.280,8.168,17.099,77.325
3.085,-0.458,52.075,895,4.993,71.224,95.451,2.100,47.082,83.729
3.083,-15.442,59.810,100,31.593,97.218,1.067,90.148,28.217,97.596
4.129,-16.642,46.743,761,34.082,37.110,20.426,47.373,12.661,81.179
3.608,-6.417,36.750,646,11.663,72.340,19.643,27.121,25.087,86.481
3.491,-7.566,4.737,937,8.734,92.527,26.784,34.564,3.997,82.274
3.973,18.146,43.604,652,20.635,56.957,19.950,127.052,22.969,87.702
4.003,11.345,42.514,83,-7.101,45.348,1.594,90.400,49.615,98.719
3.399,6.397,46.534,718,24.566,73.350,12.295,34.083,21.968,84.278
3.832,0.706,7.473,741,29.114,22.515,17.177,3.957,21.641,83.389
3.925,-13.305,39.224,929,9.872,48.813,22.201,98.202,29.352,80.771
3.786,19.138,17.743,867,-1.269,40.638,11.717,127.239,19.012,83.451
3.182,-4.998,45.616,948,-8.559,37.970,729.384,28.588,54.175,82.251
4.051,-15.723,14.422,301,21.862,34.381,3.177,32.105,7.440,96.836
3.647,-0.248,41.039,952,3.450,78.965,13.272,1.150,37.589,80.614
3.339,14.960,17.700,572,13.194,96.408,8.054,83.623,4.506,85.744
3.510,15.492,0.540,216,9.318,50.782,5.050,41.989,8.778,97.638
3.045,-19.561,38.001,567,-1.256,23.928,5.869,96.920,39.257,87.961
3.153,15.452,6.796,540,15.418,77.513,523.256,25.030,8.622,86.441
3.919,-9.141,39.557,622,12.980,63.056,72.565,48.819,26.577,88.168
3.000,-18.441,55.537,91,21.207,77.892,1.129,98.309,34.330,99.957
3.500,13.912,58.155,653,2.594,71.832,8.809,55.851,55.561,86.845
3.627,14.555,14.155,451,0.732,92.435,16.186,84.950,13.423,93.262
3.066,3.849,48.555,613,30.717,31.235,10.237,15.289,17.838,86.209
4.168,2.977,21.213,70,25.110,33.533,1.304,18.252,3.897,96.842
3.271,12.525,54.027,524,28.610,47.326,9.853,52.236,25.417,90.428
3.365,11.452,47.249,400,-3.836,59.311,6.671,46.773,51.085,90.588
3.365,15.604,4.435,668,1.202,94.057,6.722,92.541,3.233,88.543
3.276,2.110,24.428,80,18.777,92.557,0.810,4.418,5.651,98.475
3.002,18.706,20.239,99,32.860,89.750,1.008,77.325,12.621,99.868
3.875,19.846,47.111,594,34.606,37.802,10.738,51.696,12.505,88.653
4.160,-15.338,24.617,217,31.595,78.374,6.679,85.769,6.978,93.185
3.269,13.982,41.075,883,-7.830,50.679,15.642,88.918,48.905,77.502
3.796,-0.007,36.146,748,31.044,94.495,11.940,0.016,5.102,86.242
3.890,-4.497,58.538,124,34.955,37.163,3.895,19.820,23.583,97.966
4.018,4.523,56.267,200,-7.163,31.301,3.142,30.949,63.430,93.247
3.507,-17.761,25.662,1,10.814,87.391,0.016,65.685,14.848,100.000
3.364,0.258,43.415,573,16.831,77.353,6.335,1.111,26.584,90.882
3.390,14.836,49.768,19,1.638,85.714,0.775,33.801,48.130,97.539
3.855,-11.462,53.933,982,15.834,32.635,14.016,36.878,38.099,75.769
3.980,-2.944,4.088,721,34.298,90.783,15.803,17.923,30.210,87.391
3.218,17.579,18.125,951,33.347,74.210,68.607,98.593,15.222,82.851
3.445,-2.857,19.214,857,36.992,72.125,26.531,14.465,17.778,81.128
4.082,-5.665,26.067,179,14.205,66.607,26.835,40.592,11.862,97.504
3.968,-2.379,10.156,408,10.528,81.190,12.510,13.296,0.372,92.335
4.182,0.778,29.772,61,23.289,53.249,7.788,5.581,6.483,98.235
3.905,5.280,39.793,272,10.838,30.626,2.937,40.708,28.955,95.120
3.472,12.028,29.842,806,-7.903,63.141,72.791,26.069,37.745,82.447
3.709,-1.916,39.948,752,25.996,79.848,9.180,8.666,13.952,82.315
3.793,12.699,3.986,762,4.049,32.292,8.401,37.804,0.063,85.343
3.094,1.349,52.559,9,-7.546,37.922,0.190,5.000,60.105,99.806
3.653,-6.461,56.344,698,-8.969,75.724,110.117,29.488,65.313,80.235
3.851,6.318,37.074,920,36.568,41.572,15.338,34.863,0.506,78.693
3.201,8.709,52.883,621,2.604,33.595,25.617,32.309,50.279,85.545
3.937,2.322,7.887,539,12.395,91.151,29.152,9.023,4.508,90.146
3.701,-17.735,47.847,985,37.529,32.872,17.248,37.069,10.318,76.591
4.143,-13.205,7.149,459,13.376,47.532,12.651,30.209,6.227,89.958
3.051,-8.588,24.481,60,-6.070,54.274,0.818,19.979,30.551,100.000
3.318,-8.695,19.429,57,17.597,58.091,0.957,33.855,1.832,98.630
3.722,6.937,35.136,299,-5.590,48.905,3.598,29.080,40.726,93.781
3.356,-19.266,18.091,496,-5.246,93.003,73.154,50.823,23.337,89.523
3.857,10.227,38.239,338,32.574,72.690,13.934,68.379,5.665,94.480
3.911,-9.386,22.043,251,4.471,48.760,4.393,55.989,17.572,94.563
3.123,-7.599,51.647,406,23.934,48.618,4.605,24.082,27.713,90.803
3.617,1.116,38.033,973,15.446,60.236,11.934,6.844,22.587,80.430
3.611,-11.363,12.918,255,1.116,22.693,3.735,81.402,11.802,97.015
3.443,15.379,20.168,380,15.891,94.131,6.571,45.937,4.277,92.773
4.120,-16.585,50.845,144,-6.550,37.865,2.267,71.329,57.395,96.370
3.993,-2.225,23.189,590,7.361,75.807,26.640,17.674,15.828,90.235
3.837,13.977,32.148,340,16.142,82.218,5.674,37.907,16.006,91.645
3.857,4.634,38.937,805,1.420,86.191,16.138,11.006,37.517,77.051
3.554,-8.307,20.869,797,23.009,33.251,20.405,37.833,2.140,84.558
4.105,-3.170,17.639,402,-7.409,62.935,4.523,15.650,25.048,92.578
3.834,8.268,28.515,287,14.240,26.694,3.453,19.572,14.275,92.633
3.875,18.930,12.893,988,25.750,84.383,114.926,68.590,12.857,79.230
4.034,15.726,17.053,213,11.497,58.916,2.161,71.585,5.556,97.727
3.329,-6.303,3.725,531,33.729,32.679,22.341,36.370,30.004,90.069
3.968,19.928,18.238,869,21.610,77.494,38.936,123.495,3.372,84.769
3.234,-19.860,19.242,741,37.925,46.494,7.846,120.220,18.683,84.924
3.414,-18.895,57.710,575,4.206,29.161,12.768,64.427,53.504,87.293
3.403,12.954,35.384,547,36.939,56.886,6.776,42.498,1.555,89.909
4.174,-12.021,47.243,960,20.341,38.820,32.507,59.948,26.902,80.764
4.028,-17.569,2.723,210,27.259,96.018,2.402,36.183,24.536,96.469
3.841,-10.514,6.392,170,35.108,48.909,2.038,32.751,28.716,95.912
3.872,-2.956,48.872,537,17.560,65.796,10.243,9.353,31.312,87.581
3.674,9.223,37.413,262,33.109,95.869,3.701,20.048,4.304,93.217
4.137,4.973,11.459,801,17.085,51.498,8.306,24.332,5.626,84.784
3.596,-10.495,24.288,675,19.960,48.650,14.753,70.132,4.328,87.205
3.457,0.131,32.320,389,12.255,32.992,7.791,0.229,20.065,86.638
3.196,17.049,50.617,420,-2.718,95.064,5.789,78.606,53.335,89.235
3.943,12.600,3.625,61,17.675,84.060,1.554,90.371,14.050,95.111
3.881,-7.072,35.803,85,38.872,37.681,0.884,18.150,3.069,96.855
3.461,19.291,43.022,584,29.359,46.614,116.727,125.246,13.663,86.057
3.030,8.345,58.674,490,27.375,93.193,11.970,43.688,31.299,89.691
4.007,-17.502,48.430,895,22.165,62.982,12.488,57.637,26.265,81.699
3.014,-18.594,16.574,59,7.395,64.507,1.356,104.127,9.179,100.000
3.844,-13.264,42.575,476,-1.519,71.852,17.851,86.985,44.094,90.365
4.164,9.114,45.797,319,1.228,80.973,7.608,25.316,44.569,94.313
